"","Country","Quarter","GDP_USD_Millions"
"4509","NOR","1998-Q1",125419.395674
"4510","NOR","1998-Q2",125624.098273
"4511","NOR","1998-Q3",123350.914814
"4512","NOR","1998-Q4",124860.686012
"4513","NOR","1999-Q1",127906.891395
"4514","NOR","1999-Q2",131077.299604
"4515","NOR","1999-Q3",138384.827018
"4516","NOR","1999-Q4",147353.389846
"4517","NOR","2000-Q1",158993.816083
"4518","NOR","2000-Q2",163793.079174
"4519","NOR","2000-Q3",170044.202236
"4520","NOR","2000-Q4",171431.673955
"4521","NOR","2001-Q1",171549.159131
"4522","NOR","2001-Q2",170123.837967
"4523","NOR","2001-Q3",171042.343652
"4524","NOR","2001-Q4",171870.052539
"4525","NOR","2002-Q1",170274.350994
"4526","NOR","2002-Q2",173748.768997
"4527","NOR","2002-Q3",171177.366349
"4528","NOR","2002-Q4",173222.617285
"4529","NOR","2003-Q1",173466.274847
"4530","NOR","2003-Q2",173048.257123
"4531","NOR","2003-Q3",177028.39146
"4532","NOR","2003-Q4",179256.184488
"4533","NOR","2004-Q1",189388.227715
"4534","NOR","2004-Q2",193807.097643
"4535","NOR","2004-Q3",195260.381002
"4536","NOR","2004-Q4",201281.434612
"4537","NOR","2005-Q1",209484.516739
"4538","NOR","2005-Q2",215958.725304
"4539","NOR","2005-Q3",224670.069188
"4540","NOR","2005-Q4",232926.940415
"4541","NOR","2006-Q1",243717.717697
"4542","NOR","2006-Q2",250441.837662
"4543","NOR","2006-Q3",255840.040725
"4544","NOR","2006-Q4",258883.78744
"4545","NOR","2007-Q1",255982.207542
"4546","NOR","2007-Q2",255976.249856
"4547","NOR","2007-Q3",263301.714806
"4548","NOR","2007-Q4",275547.659656
"4549","NOR","2008-Q1",288080.068917
"4550","NOR","2008-Q2",297697.25707
"4551","NOR","2008-Q3",299503.080476
"4552","NOR","2008-Q4",293230.707368
"4553","NOR","2009-Q1",277470.884564
"4554","NOR","2009-Q2",266300.970205
"4555","NOR","2009-Q3",263031.656835
"4556","NOR","2009-Q4",265179.269106
"4557","NOR","2010-Q1",277474.669182
"4558","NOR","2010-Q2",281349.180099
"4559","NOR","2010-Q3",280561.463403
"4560","NOR","2010-Q4",294357.202896
"4561","NOR","2011-Q1",299487.145265
"4562","NOR","2011-Q2",303554.550687
"4563","NOR","2011-Q3",312854.944262
"4564","NOR","2011-Q4",315329.632263
"4565","NOR","2012-Q1",324938.664956
"4566","NOR","2012-Q2",328513.451569
"4567","NOR","2012-Q3",326942.807192
"4568","NOR","2012-Q4",332566.648583
"4569","NOR","2013-Q1",336374.619775
"4570","NOR","2013-Q2",339901.056375
"4571","NOR","2013-Q3",343849.085628
"4572","NOR","2013-Q4",342540.986921
"4573","NOR","2014-Q1",341776.173948
"4574","NOR","2014-Q2",341122.671891
"4575","NOR","2014-Q3",338326.957183
"4576","NOR","2014-Q4",335698.089287
"4577","NOR","2015-Q1",326759.150621
"4578","NOR","2015-Q2",322689.340686
"4579","NOR","2015-Q3",320794.77898
"4580","NOR","2015-Q4",312201.804414
"4581","NOR","2016-Q1",308626.872439
"4582","NOR","2016-Q2",306030.568694
"4583","NOR","2016-Q3",303369.459108
"4584","NOR","2016-Q4",311115.54718
"4585","NOR","2017-Q1",314643.278523
"4586","NOR","2017-Q2",323583.869983
"4587","NOR","2017-Q3",331732.455921
"4588","NOR","2017-Q4",336106.393785
"4589","POL","1995-Q1",280613.048816
"4590","POL","1995-Q2",286030.260831
"4591","POL","1995-Q3",293757.345196
"4592","POL","1995-Q4",299289.323516
"4593","POL","1996-Q1",306642.571135
"4594","POL","1996-Q2",314037.689207
"4595","POL","1996-Q3",318613.735136
"4596","POL","1996-Q4",309951.549186
"4597","POL","1997-Q1",330917.349856
"4598","POL","1997-Q2",336773.194347
"4599","POL","1997-Q3",342304.881818
"4600","POL","1997-Q4",349616.445603
"4601","POL","1998-Q1",357261.576429
"4602","POL","1998-Q2",361662.231426
"4603","POL","1998-Q3",367504.878139
"4604","POL","1998-Q4",362406.360443
"4605","POL","1999-Q1",370445.90218
"4606","POL","1999-Q2",378410.647918
"4607","POL","1999-Q3",387063.154261
"4608","POL","1999-Q4",392762.835212
"4609","POL","2000-Q1",398429.662416
"4610","POL","2000-Q2",404834.308658
"4611","POL","2000-Q3",407625.755292
"4612","POL","2000-Q4",414369.25135
"4613","POL","2001-Q1",418855.84007
"4614","POL","2001-Q2",422609.359999
"4615","POL","2001-Q3",429536.950753
"4616","POL","2001-Q4",434075.294295
"4617","POL","2002-Q1",440864.685677
"4618","POL","2002-Q2",448336.463504
"4619","POL","2002-Q3",455496.576963
"4620","POL","2002-Q4",457068.234168
"4621","POL","2003-Q1",454996.669752
"4622","POL","2003-Q2",464741.744772
"4623","POL","2003-Q3",473108.698079
"4624","POL","2003-Q4",479336.454468
"4625","POL","2004-Q1",498637.071604
"4626","POL","2004-Q2",509913.859922
"4627","POL","2004-Q3",510217.673523
"4628","POL","2004-Q4",517176.67216
"4629","POL","2005-Q1",519697.302806
"4630","POL","2005-Q2",520730.912726
"4631","POL","2005-Q3",532702.642128
"4632","POL","2005-Q4",548367.618918
"4633","POL","2006-Q1",557233.349429
"4634","POL","2006-Q2",574211.715381
"4635","POL","2006-Q3",588114.419511
"4636","POL","2006-Q4",588060.058921
"4637","POL","2007-Q1",617097.393662
"4638","POL","2007-Q2",628527.198737
"4639","POL","2007-Q3",644764.454096
"4640","POL","2007-Q4",666005.047049
"4641","POL","2008-Q1",686334.245589
"4642","POL","2008-Q2",695635.526382
"4643","POL","2008-Q3",701041.535742
"4644","POL","2008-Q4",707715.835644
"4645","POL","2009-Q1",721237.944255
"4646","POL","2009-Q2",721686.59313
"4647","POL","2009-Q3",731899.852555
"4648","POL","2009-Q4",759558.727246
"4649","POL","2010-Q1",768881.560778
"4650","POL","2010-Q2",791736.393231
"4651","POL","2010-Q3",813382.676826
"4652","POL","2010-Q4",828535.776956
"4653","POL","2011-Q1",843166.025885
"4654","POL","2011-Q2",861716.871337
"4655","POL","2011-Q3",879673.65266
"4656","POL","2011-Q4",889572.039021
"4657","POL","2012-Q1",896154.958717
"4658","POL","2012-Q2",901895.959892
"4659","POL","2012-Q3",912886.854741
"4660","POL","2012-Q4",916066.640948
"4661","POL","2013-Q1",922477.966925
"4662","POL","2013-Q2",936606.789803
"4663","POL","2013-Q3",947405.744795
"4664","POL","2013-Q4",951008.541209
"4665","POL","2014-Q1",957917.744533
"4666","POL","2014-Q2",970265.556725
"4667","POL","2014-Q3",978730.823368
"4668","POL","2014-Q4",983994.363934
"4669","POL","2015-Q1",993682.852302
"4670","POL","2015-Q2",1003133.791436
"4671","POL","2015-Q3",1014055.331644
"4672","POL","2015-Q4",1024882.722775
"4673","POL","2016-Q1",1018271.564735
"4674","POL","2016-Q2",1032085.367116
"4675","POL","2016-Q3",1036908.739404
"4676","POL","2016-Q4",1067901.403479
"4677","POL","2017-Q1",1089936.685615
"4678","POL","2017-Q2",1106224.409809
"4679","POL","2017-Q3",1133695.991214
"4680","POL","2017-Q4",1148367.089445
"4681","PRT","1960-Q1",7446.84511
"4682","PRT","1960-Q2",7535.769506
"4683","PRT","1960-Q3",7644.938896
"4684","PRT","1960-Q4",7762.70188
"4685","PRT","1961-Q1",7885.903144
"4686","PRT","1961-Q2",8020.417901
"4687","PRT","1961-Q3",8167.114338
"4688","PRT","1961-Q4",8329.077937
"4689","PRT","1962-Q1",8518.358573
"4690","PRT","1962-Q2",8672.834686
"4691","PRT","1962-Q3",8825.610606
"4692","PRT","1962-Q4",8972.046952
"4693","PRT","1963-Q1",9135.339847
"4694","PRT","1963-Q2",9279.304822
"4695","PRT","1963-Q3",9424.629543
"4696","PRT","1963-Q4",9641.107584
"4697","PRT","1964-Q1",9817.297564
"4698","PRT","1964-Q2",10006.98321
"4699","PRT","1964-Q3",10235.124448
"4700","PRT","1964-Q4",10490.721976
"4701","PRT","1965-Q1",10774.452587
"4702","PRT","1965-Q2",11012.605276
"4703","PRT","1965-Q3",11203.6214
"4704","PRT","1965-Q4",11385.67524
"4705","PRT","1966-Q1",11522.712883
"4706","PRT","1966-Q2",11720.681194
"4707","PRT","1966-Q3",11979.216925
"4708","PRT","1966-Q4",12267.328956
"4709","PRT","1967-Q1",12546.327155
"4710","PRT","1967-Q2",12878.627454
"4711","PRT","1967-Q3",13313.949842
"4712","PRT","1967-Q4",13817.078426
"4713","PRT","1968-Q1",14372.597403
"4714","PRT","1968-Q2",14807.150065
"4715","PRT","1968-Q3",15114.108189
"4716","PRT","1968-Q4",15364.546769
"4717","PRT","1969-Q1",15428.048841
"4718","PRT","1969-Q2",15595.392072
"4719","PRT","1969-Q3",16124.912847
"4720","PRT","1969-Q4",16768.42336
"4721","PRT","1970-Q1",17509.213649
"4722","PRT","1970-Q2",18289.17541
"4723","PRT","1970-Q3",18558.521982
"4724","PRT","1970-Q4",19131.613247
"4725","PRT","1971-Q1",19409.996577
"4726","PRT","1971-Q2",20439.161
"4727","PRT","1971-Q3",20765.607819
"4728","PRT","1971-Q4",21657.227247
"4729","PRT","1972-Q1",21988.440389
"4730","PRT","1972-Q2",22557.130671
"4731","PRT","1972-Q3",23884.529109
"4732","PRT","1972-Q4",24314.801834
"4733","PRT","1973-Q1",25572.199324
"4734","PRT","1973-Q2",26506.233355
"4735","PRT","1973-Q3",27818.716907
"4736","PRT","1973-Q4",28829.270278
"4737","PRT","1974-Q1",29547.613199
"4738","PRT","1974-Q2",29643.568248
"4739","PRT","1974-Q3",30003.753932
"4740","PRT","1974-Q4",30654.425475
"4741","PRT","1975-Q1",30730.623204
"4742","PRT","1975-Q2",30722.658286
"4743","PRT","1975-Q3",31293.688444
"4744","PRT","1975-Q4",32544.890266
"4745","PRT","1976-Q1",33649.81678
"4746","PRT","1976-Q2",34821.165199
"4747","PRT","1976-Q3",35427.592876
"4748","PRT","1976-Q4",37213.766696
"4749","PRT","1977-Q1",38174.554932
"4750","PRT","1977-Q2",39066.702061
"4751","PRT","1977-Q3",39954.578759
"4752","PRT","1977-Q4",41118.453535
"4753","PRT","1978-Q1",41939.30899
"4754","PRT","1978-Q2",42907.480622
"4755","PRT","1978-Q3",43843.837494
"4756","PRT","1978-Q4",45505.920719
"4757","PRT","1979-Q1",46769.722783
"4758","PRT","1979-Q2",48899.09166
"4759","PRT","1979-Q3",50612.029433
"4760","PRT","1979-Q4",52720.09002
"4761","PRT","1980-Q1",54728.138673
"4762","PRT","1980-Q2",55956.330879
"4763","PRT","1980-Q3",57066.490001
"4764","PRT","1980-Q4",59615.632998
"4765","PRT","1981-Q1",61344.191708
"4766","PRT","1981-Q2",62522.929814
"4767","PRT","1981-Q3",63527.858493
"4768","PRT","1981-Q4",65035.207271
"4769","PRT","1982-Q1",67562.066579
"4770","PRT","1982-Q2",67474.850565
"4771","PRT","1982-Q3",68781.907536
"4772","PRT","1982-Q4",70133.938687
"4773","PRT","1983-Q1",71379.361123
"4774","PRT","1983-Q2",71229.939376
"4775","PRT","1983-Q3",70888.441099
"4776","PRT","1983-Q4",70918.292753
"4777","PRT","1984-Q1",71075.277636
"4778","PRT","1984-Q2",70904.95502
"4779","PRT","1984-Q3",73190.358447
"4780","PRT","1984-Q4",73523.705263
"4781","PRT","1985-Q1",75214.505308
"4782","PRT","1985-Q2",76425.247216
"4783","PRT","1985-Q3",76558.513175
"4784","PRT","1985-Q4",78168.569493
"4785","PRT","1986-Q1",79499.521295
"4786","PRT","1986-Q2",80733.127727
"4787","PRT","1986-Q3",81617.970738
"4788","PRT","1986-Q4",83632.211439
"4789","PRT","1987-Q1",86138.334134
"4790","PRT","1987-Q2",88158.199085
"4791","PRT","1987-Q3",89884.139158
"4792","PRT","1987-Q4",91070.367093
"4793","PRT","1988-Q1",94928.324127
"4794","PRT","1988-Q2",95717.146342
"4795","PRT","1988-Q3",97491.113051
"4796","PRT","1988-Q4",99974.499435
"4797","PRT","1989-Q1",105853.555325
"4798","PRT","1989-Q2",105998.280461
"4799","PRT","1989-Q3",109013.961317
"4800","PRT","1989-Q4",110368.115807
"4801","PRT","1990-Q1",111926.743909
"4802","PRT","1990-Q2",114850.997907
"4803","PRT","1990-Q3",116818.559208
"4804","PRT","1990-Q4",121479.768141
"4805","PRT","1991-Q1",121003.984474
"4806","PRT","1991-Q2",125000.377916
"4807","PRT","1991-Q3",127598.194847
"4808","PRT","1991-Q4",128164.802371
"4809","PRT","1992-Q1",130333.232672
"4810","PRT","1992-Q2",129503.517264
"4811","PRT","1992-Q3",129414.864113
"4812","PRT","1992-Q4",130032.782632
"4813","PRT","1993-Q1",129201.838608
"4814","PRT","1993-Q2",129964.27408
"4815","PRT","1993-Q3",131318.365424
"4816","PRT","1993-Q4",131858.28401
"4817","PRT","1994-Q1",132108.224124
"4818","PRT","1994-Q2",134143.001543
"4819","PRT","1994-Q3",135637.70837
"4820","PRT","1994-Q4",138710.289862
"4821","PRT","1995-Q1",140884.69025
"4822","PRT","1995-Q2",143957.413028
"4823","PRT","1995-Q3",145393.502771
"4824","PRT","1995-Q4",146667.589237
"4825","PRT","1996-Q1",147230.96253
"4826","PRT","1996-Q2",148898.077574
"4827","PRT","1996-Q3",151120.447816
"4828","PRT","1996-Q4",152475.590675
"4829","PRT","1997-Q1",156114.832197
"4830","PRT","1997-Q2",158227.863128
"4831","PRT","1997-Q3",161099.478639
"4832","PRT","1997-Q4",162741.227822
"4833","PRT","1998-Q1",165228.981802
"4834","PRT","1998-Q2",168103.80139
"4835","PRT","1998-Q3",171053.688311
"4836","PRT","1998-Q4",173370.115778
"4837","PRT","1999-Q1",177268.471782
"4838","PRT","1999-Q2",179509.649141
"4839","PRT","1999-Q3",182439.840489
"4840","PRT","1999-Q4",185176.455053
"4841","PRT","2000-Q1",191424.606773
"4842","PRT","2000-Q2",191779.410255
"4843","PRT","2000-Q3",195831.052518
"4844","PRT","2000-Q4",198186.157406
"4845","PRT","2001-Q1",198466.591904
"4846","PRT","2001-Q2",201578.551477
"4847","PRT","2001-Q3",203020.476337
"4848","PRT","2001-Q4",207544.474301
"4849","PRT","2002-Q1",210370.628806
"4850","PRT","2002-Q2",211734.210536
"4851","PRT","2002-Q3",212824.020937
"4852","PRT","2002-Q4",213968.5556
"4853","PRT","2003-Q1",216660.367584
"4854","PRT","2003-Q2",216173.39905
"4855","PRT","2003-Q3",218855.238122
"4856","PRT","2003-Q4",220121.680499
"4857","PRT","2004-Q1",222499.611462
"4858","PRT","2004-Q2",224927.264196
"4859","PRT","2004-Q3",225867.458479
"4860","PRT","2004-Q4",227586.631387
"4861","PRT","2005-Q1",232726.998647
"4862","PRT","2005-Q2",237181.596466
"4863","PRT","2005-Q3",240207.684634
"4864","PRT","2005-Q4",245385.217301
"4865","PRT","2006-Q1",252779.234997
"4866","PRT","2006-Q2",259425.694093
"4867","PRT","2006-Q3",261674.00209
"4868","PRT","2006-Q4",263994.85864
"4869","PRT","2007-Q1",267963.801411
"4870","PRT","2007-Q2",269460.394856
"4871","PRT","2007-Q3",270728.020261
"4872","PRT","2007-Q4",275707.877852
"4873","PRT","2008-Q1",279130.806936
"4874","PRT","2008-Q2",280696.38309
"4875","PRT","2008-Q3",283487.005831
"4876","PRT","2008-Q4",281449.7641
"4877","PRT","2009-Q1",276873.087246
"4878","PRT","2009-Q2",277829.399072
"4879","PRT","2009-Q3",281250.487317
"4880","PRT","2009-Q4",282776.331693
"4881","PRT","2010-Q1",287011.004953
"4882","PRT","2010-Q2",289606.220881
"4883","PRT","2010-Q3",290345.351296
"4884","PRT","2010-Q4",289098.926577
"4885","PRT","2011-Q1",285510.847475
"4886","PRT","2011-Q2",284365.058313
"4887","PRT","2011-Q3",282776.112113
"4888","PRT","2011-Q4",278249.698767
"4889","PRT","2012-Q1",278747.58165
"4890","PRT","2012-Q2",277467.740501
"4891","PRT","2012-Q3",278237.10125
"4892","PRT","2012-Q4",278182.873087
"4893","PRT","2013-Q1",284740.034368
"4894","PRT","2013-Q2",290656.010647
"4895","PRT","2013-Q3",293552.153221
"4896","PRT","2013-Q4",298195.655525
"4897","PRT","2014-Q1",296744.435404
"4898","PRT","2014-Q2",298572.418602
"4899","PRT","2014-Q3",299543.046544
"4900","PRT","2014-Q4",301124.88307
"4901","PRT","2015-Q1",302406.222554
"4902","PRT","2015-Q2",305180.643716
"4903","PRT","2015-Q3",306830.421342
"4904","PRT","2015-Q4",309176.27971
"4905","PRT","2016-Q1",311265.506827
"4906","PRT","2016-Q2",314348.456419
"4907","PRT","2016-Q3",318991.249002
"4908","PRT","2016-Q4",321682.123309
"4909","PRT","2017-Q1",323588.559753
"4910","PRT","2017-Q2",323349.234451
"4911","PRT","2017-Q3",324797.289339
"4912","PRT","2017-Q4",326612.116065
"4913","SVK","1993-Q1",38198.766485
"4914","SVK","1993-Q2",39170.975864
"4915","SVK","1993-Q3",39979.132449
"4916","SVK","1993-Q4",40810.487234
"4917","SVK","1994-Q1",41654.882658
"4918","SVK","1994-Q2",42320.641338
"4919","SVK","1994-Q3",43342.449519
"4920","SVK","1994-Q4",44222.120951
"4921","SVK","1995-Q1",45078.357087
"4922","SVK","1995-Q2",46036.597207
"4923","SVK","1995-Q3",46628.876908
"4924","SVK","1995-Q4",47716.152773
"4925","SVK","1996-Q1",48727.408659
"4926","SVK","1996-Q2",49528.109353
"4927","SVK","1996-Q3",50791.744391
"4928","SVK","1996-Q4",52040.498696
"4929","SVK","1997-Q1",52912.706635
"4930","SVK","1997-Q2",53829.606875
"4931","SVK","1997-Q3",54949.896138
"4932","SVK","1997-Q4",54985.381857
"4933","SVK","1998-Q1",56091.841994
"4934","SVK","1998-Q2",56283.931502
"4935","SVK","1998-Q3",56055.440111
"4936","SVK","1998-Q4",60284.641106
"4937","SVK","1999-Q1",58405.576319
"4938","SVK","1999-Q2",57520.232055
"4939","SVK","1999-Q3",57411.276414
"4940","SVK","1999-Q4",57653.257242
"4941","SVK","2000-Q1",59185.234729
"4942","SVK","2000-Q2",60574.695643
"4943","SVK","2000-Q3",61846.423016
"4944","SVK","2000-Q4",63092.770881
"4945","SVK","2001-Q1",64446.171322
"4946","SVK","2001-Q2",66089.822657
"4947","SVK","2001-Q3",66977.820877
"4948","SVK","2001-Q4",68905.569427
"4949","SVK","2002-Q1",69591.023192
"4950","SVK","2002-Q2",70647.625336
"4951","SVK","2002-Q3",72487.746644
"4952","SVK","2002-Q4",73161.723806
"4953","SVK","2003-Q1",74552.342305
"4954","SVK","2003-Q2",75572.638034
"4955","SVK","2003-Q3",76088.797758
"4956","SVK","2003-Q4",77608.243791
"4957","SVK","2004-Q1",79258.352495
"4958","SVK","2004-Q2",80434.129015
"4959","SVK","2004-Q3",82594.257813
"4960","SVK","2004-Q4",84181.997374
"4961","SVK","2005-Q1",85658.559989
"4962","SVK","2005-Q2",87991.316728
"4963","SVK","2005-Q3",90488.643924
"4964","SVK","2005-Q4",93015.111492
"4965","SVK","2006-Q1",96840.68256
"4966","SVK","2006-Q2",100283.979913
"4967","SVK","2006-Q3",102833.186871
"4968","SVK","2006-Q4",105496.173554
"4969","SVK","2007-Q1",107798.450989
"4970","SVK","2007-Q2",110701.086499
"4971","SVK","2007-Q3",114057.357255
"4972","SVK","2007-Q4",122740.630146
"4973","SVK","2008-Q1",122318.653831
"4974","SVK","2008-Q2",125981.254631
"4975","SVK","2008-Q3",129741.756416
"4976","SVK","2008-Q4",132052.566097
"4977","SVK","2009-Q1",120619.395029
"4978","SVK","2009-Q2",122659.982182
"4979","SVK","2009-Q3",125108.793461
"4980","SVK","2009-Q4",128442.046205
"4981","SVK","2010-Q1",131596.348522
"4982","SVK","2010-Q2",134021.381502
"4983","SVK","2010-Q3",136043.95391
"4984","SVK","2010-Q4",137206.595783
"4985","SVK","2011-Q1",137657.236369
"4986","SVK","2011-Q2",138999.823754
"4987","SVK","2011-Q3",140088.477907
"4988","SVK","2011-Q4",141109.138899
"4989","SVK","2012-Q1",142111.043264
"4990","SVK","2012-Q2",143293.71406
"4991","SVK","2012-Q3",144823.417774
"4992","SVK","2012-Q4",146196.040856
"4993","SVK","2013-Q1",148353.239689
"4994","SVK","2013-Q2",150043.582655
"4995","SVK","2013-Q3",151976.20739
"4996","SVK","2013-Q4",153773.634341
"4997","SVK","2014-Q1",155189.149207
"4998","SVK","2014-Q2",156503.940109
"4999","SVK","2014-Q3",157493.539762
"5000","SVK","2014-Q4",157804.157972
"5001","SVK","2015-Q1",158021.549893
"5002","SVK","2015-Q2",159326.604698
"5003","SVK","2015-Q3",160884.315957
"5004","SVK","2015-Q4",162249.839138
"5005","SVK","2016-Q1",163403.839981
"5006","SVK","2016-Q2",165112.441836
"5007","SVK","2016-Q3",166015.192143
"5008","SVK","2016-Q4",167162.624216
"5009","SVK","2017-Q1",167759.328616
"5010","SVK","2017-Q2",168399.593781
"5011","SVK","2017-Q3",169361.2471
"5012","SVK","2017-Q4",170494.990516
"5013","ESP","1960-Q1",34469.44667
"5014","ESP","1960-Q2",35324.054074
"5015","ESP","1960-Q3",36476.82453
"5016","ESP","1960-Q4",37336.648613
"5017","ESP","1961-Q1",38475.940912
"5018","ESP","1961-Q2",40270.162968
"5019","ESP","1961-Q3",41193.444329
"5020","ESP","1961-Q4",42487.533794
"5021","ESP","1962-Q1",43715.84749
"5022","ESP","1962-Q2",44805.545678
"5023","ESP","1962-Q3",45998.581669
"5024","ESP","1962-Q4",46214.809509
"5025","ESP","1963-Q1",49093.660456
"5026","ESP","1963-Q2",49217.89492
"5027","ESP","1963-Q3",50341.462898
"5028","ESP","1963-Q4",51692.047093
"5029","ESP","1964-Q1",52144.841711
"5030","ESP","1964-Q2",53127.615431
"5031","ESP","1964-Q3",53743.453198
"5032","ESP","1964-Q4",55163.698522
"5033","ESP","1965-Q1",56626.264426
"5034","ESP","1965-Q2",57126.404999
"5035","ESP","1965-Q3",57933.769993
"5036","ESP","1965-Q4",60066.913106
"5037","ESP","1966-Q1",60036.076111
"5038","ESP","1966-Q2",63651.311147
"5039","ESP","1966-Q3",65544.638609
"5040","ESP","1966-Q4",66285.360711
"5041","ESP","1967-Q1",66755.639872
"5042","ESP","1967-Q2",67907.593439
"5043","ESP","1967-Q3",69741.333409
"5044","ESP","1967-Q4",70008.891749
"5045","ESP","1968-Q1",72302.52847
"5046","ESP","1968-Q2",75283.580685
"5047","ESP","1968-Q3",76635.619458
"5048","ESP","1968-Q4",80861.339692
"5049","ESP","1969-Q1",84581.853286
